"","Year","State","State ANSI","category","measurement","Value","use","chemical_name","chemical_num"
"1492",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / APPLICATION, AVG","(D)"," FUNGICIDE","TRIFLUMIZOLE",128879
"1493",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / APPLICATION, AVG","(D)"," HERBICIDE","CARFENTRAZONE-ETHYL",128712
"1494",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / APPLICATION, AVG","(D)"," HERBICIDE","CLETHODIM",121011
"1495",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / APPLICATION, AVG","(D)"," HERBICIDE","COPPER ETHANOLAMINE",24409
"1496",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / APPLICATION, AVG","(D)"," HERBICIDE","DIMETHENAMID",129051
"1497",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / APPLICATION, AVG","(D)"," HERBICIDE","FLUMIOXAZIN",129034
"1498",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / APPLICATION, AVG","(D)"," HERBICIDE","FLUROXYPYR 1-MHE",128968
"1499",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / APPLICATION, AVG","(D)"," HERBICIDE","GLYPHOSATE ISO. SALT",103601
"1500",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / APPLICATION, AVG","(D)"," HERBICIDE","HALOSULFURON-METHYL",128721
"1501",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / APPLICATION, AVG","(D)"," HERBICIDE","KANTOR",129108
"1502",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / APPLICATION, AVG","0.017"," INSECTICIDE","ABAMECTIN",122804
"1503",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / APPLICATION, AVG","(D)"," INSECTICIDE","ACETAMIPRID",99050
"1504",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / APPLICATION, AVG","(D)"," INSECTICIDE","BIFENAZATE",586
"1505",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / APPLICATION, AVG","(D)"," INSECTICIDE","BIFENTHRIN",128825
"1506",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / APPLICATION, AVG","(D)"," INSECTICIDE","CARBARYL",56801
"1507",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / APPLICATION, AVG","(D)"," INSECTICIDE","CHLORANTRANILIPROLE",90100
"1508",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / APPLICATION, AVG","(D)"," INSECTICIDE","CYANTRANILIPROLE",90098
"1509",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / APPLICATION, AVG","(D)"," INSECTICIDE","CYFLUMETOFEN",138831
"1510",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / APPLICATION, AVG","(D)"," INSECTICIDE","DIAZINON",57801
"1511",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / APPLICATION, AVG","(D)"," INSECTICIDE","FENAZAQUIN",44501
"1512",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / APPLICATION, AVG","(D)"," INSECTICIDE","FENPYROXIMATE",129131
"1513",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / APPLICATION, AVG","(D)"," INSECTICIDE","IMIDACLOPRID",129099
"1514",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / APPLICATION, AVG","(D)"," INSECTICIDE","MALATHION",57701
"1515",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / APPLICATION, AVG","(D)"," INSECTICIDE","METHOXYFENOZIDE",121027
"1516",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / APPLICATION, AVG","(D)"," INSECTICIDE","NALED",34401
"1517",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / APPLICATION, AVG","0.072"," INSECTICIDE","NOVALURON",124002
"1518",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / APPLICATION, AVG","0.069"," INSECTICIDE","SPINETORAM",110007
"1519",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / APPLICATION, AVG","(D)"," INSECTICIDE","SPIROMESIFEN",24875
"1520",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / APPLICATION, AVG","(D)"," INSECTICIDE","SULFOXAFLOR",5210
"1521",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / APPLICATION, AVG","(D)"," INSECTICIDE","THIAMETHOXAM",60109
"1522",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / APPLICATION, AVG","(D)"," OTHER","ACIBENZOLAR-S-METHYL",61402
"1523",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / APPLICATION, AVG","(D)"," OTHER","CYTOKININS",116801
"1524",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / APPLICATION, AVG","(D)"," OTHER","ETHEPHON",99801
"1525",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / APPLICATION, AVG","(D)"," OTHER","INDOLEBUTYRIC ACID",46701
"1526",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / APPLICATION, AVG","(D)"," OTHER","METAM-POTASSIUM",39002
"1527",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / APPLICATION, AVG","(NA)"," OTHER","PSEUDOMONAS CHLORORAPHIS STRAIN AFS009",6800
"1528",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," FUNGICIDE","AZOXYSTROBIN",128810
"1529",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(NA)"," FUNGICIDE","BACILLUS SUBTILIS",6479
"1530",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," FUNGICIDE","BORAX DECAHYDRATE",11102
"1531",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," FUNGICIDE","BOSCALID",128008
"1532",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","21.339"," FUNGICIDE","CAPTAN",81301
"1533",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," FUNGICIDE","CYFLUFENAMID",555550
"1534",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.816"," FUNGICIDE","CYPRODINIL",288202
"1535",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," FUNGICIDE","DIFENOCONAZOLE",128847
"1536",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," FUNGICIDE","FENHEXAMID",90209
"1537",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.652"," FUNGICIDE","FLUDIOXONIL",71503
"1538",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," FUNGICIDE","FLUOPYRAM",80302
"1539",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," FUNGICIDE","FOSETYL-AL",123301
"1540",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," FUNGICIDE","MEFENOXAM",113502
"1541",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," FUNGICIDE","MONO-POTASSIUM SALT",76416
"1542",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," FUNGICIDE","PROPICONAZOLE",122101
"1543",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," FUNGICIDE","PYDIFLUMETOFEN",90110
"1544",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," FUNGICIDE","PYRACLOSTROBIN",99100
"1545",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," FUNGICIDE","PYRIMETHANIL",288201
"1546",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," FUNGICIDE","TETRACONAZOLE",120603
"1547",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," FUNGICIDE","THIOPHANATE-METHYL",102001
"1548",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","22.509"," FUNGICIDE","THIRAM",79801
"1549",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," FUNGICIDE","TRIFLUMIZOLE",128879
"1550",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," HERBICIDE","CARFENTRAZONE-ETHYL",128712
"1551",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," HERBICIDE","CLETHODIM",121011
"1552",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," HERBICIDE","COPPER ETHANOLAMINE",24409
"1553",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," HERBICIDE","DIMETHENAMID",129051
"1554",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," HERBICIDE","FLUMIOXAZIN",129034
"1555",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," HERBICIDE","FLUROXYPYR 1-MHE",128968
"1556",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," HERBICIDE","GLYPHOSATE ISO. SALT",103601
"1557",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," HERBICIDE","HALOSULFURON-METHYL",128721
"1558",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," HERBICIDE","KANTOR",129108
"1559",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.037"," INSECTICIDE","ABAMECTIN",122804
"1560",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," INSECTICIDE","ACETAMIPRID",99050
"1561",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," INSECTICIDE","BIFENAZATE",586
"1562",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," INSECTICIDE","BIFENTHRIN",128825
"1563",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," INSECTICIDE","CARBARYL",56801
"1564",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," INSECTICIDE","CHLORANTRANILIPROLE",90100
"1565",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," INSECTICIDE","CYANTRANILIPROLE",90098
"1566",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," INSECTICIDE","CYFLUMETOFEN",138831
"1567",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," INSECTICIDE","DIAZINON",57801
"1568",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," INSECTICIDE","FENAZAQUIN",44501
"1569",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," INSECTICIDE","FENPYROXIMATE",129131
"1570",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," INSECTICIDE","IMIDACLOPRID",129099
"1571",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," INSECTICIDE","MALATHION",57701
"1572",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," INSECTICIDE","METHOXYFENOZIDE",121027
"1573",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," INSECTICIDE","NALED",34401
"1574",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.187"," INSECTICIDE","NOVALURON",124002
"1575",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.124"," INSECTICIDE","SPINETORAM",110007
"1576",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," INSECTICIDE","SPIROMESIFEN",24875
"1577",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," INSECTICIDE","SULFOXAFLOR",5210
"1578",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," INSECTICIDE","THIAMETHOXAM",60109
"1579",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," OTHER","ACIBENZOLAR-S-METHYL",61402
"1580",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," OTHER","CYTOKININS",116801
"1581",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," OTHER","ETHEPHON",99801
"1582",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," OTHER","INDOLEBUTYRIC ACID",46701
"1583",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," OTHER","METAM-POTASSIUM",39002
"1584",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(NA)"," OTHER","PSEUDOMONAS CHLORORAPHIS STRAIN AFS009",6800
"1585",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," FUNGICIDE","AZOXYSTROBIN",128810
"1586",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," FUNGICIDE","BACILLUS SUBTILIS",6479
"1587",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," FUNGICIDE","BORAX DECAHYDRATE",11102
"1588",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," FUNGICIDE","BOSCALID",128008
"1589",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","10.5"," FUNGICIDE","CAPTAN",81301
"1590",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," FUNGICIDE","CYFLUFENAMID",555550
"1591",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","2.8"," FUNGICIDE","CYPRODINIL",288202
"1592",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," FUNGICIDE","DIFENOCONAZOLE",128847
"1593",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," FUNGICIDE","FENHEXAMID",90209
"1594",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","3.4"," FUNGICIDE","FLUDIOXONIL",71503
"1595",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," FUNGICIDE","FLUOPYRAM",80302
"1596",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," FUNGICIDE","FOSETYL-AL",123301
"1597",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," FUNGICIDE","MEFENOXAM",113502
"1598",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," FUNGICIDE","MONO-POTASSIUM SALT",76416
"1599",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," FUNGICIDE","PROPICONAZOLE",122101
"1600",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," FUNGICIDE","PYDIFLUMETOFEN",90110
"1601",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," FUNGICIDE","PYRACLOSTROBIN",99100
"1602",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," FUNGICIDE","PYRIMETHANIL",288201
"1603",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," FUNGICIDE","TETRACONAZOLE",120603
"1604",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," FUNGICIDE","THIOPHANATE-METHYL",102001
"1605",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","9.5"," FUNGICIDE","THIRAM",79801
"1606",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," FUNGICIDE","TRIFLUMIZOLE",128879
"1607",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," HERBICIDE","CARFENTRAZONE-ETHYL",128712
"1608",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," HERBICIDE","CLETHODIM",121011
"1609",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," HERBICIDE","COPPER ETHANOLAMINE",24409
"1610",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," HERBICIDE","DIMETHENAMID",129051
"1611",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," HERBICIDE","FLUMIOXAZIN",129034
"1612",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," HERBICIDE","FLUROXYPYR 1-MHE",128968
"1613",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," HERBICIDE","GLYPHOSATE ISO. SALT",103601
"1614",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," HERBICIDE","HALOSULFURON-METHYL",128721
"1615",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," HERBICIDE","KANTOR",129108
"1616",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","2.1"," INSECTICIDE","ABAMECTIN",122804
"1617",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," INSECTICIDE","ACETAMIPRID",99050
"1618",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," INSECTICIDE","BIFENAZATE",586
"1619",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," INSECTICIDE","BIFENTHRIN",128825
"1620",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," INSECTICIDE","CARBARYL",56801
"1621",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," INSECTICIDE","CHLORANTRANILIPROLE",90100
"1622",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," INSECTICIDE","CYANTRANILIPROLE",90098
"1623",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," INSECTICIDE","CYFLUMETOFEN",138831
"1624",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," INSECTICIDE","DIAZINON",57801
"1625",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," INSECTICIDE","FENAZAQUIN",44501
"1626",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," INSECTICIDE","FENPYROXIMATE",129131
"1627",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," INSECTICIDE","IMIDACLOPRID",129099
"1628",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," INSECTICIDE","MALATHION",57701
"1629",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," INSECTICIDE","METHOXYFENOZIDE",121027
"1630",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," INSECTICIDE","NALED",34401
"1631",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","2.6"," INSECTICIDE","NOVALURON",124002
"1632",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","1.8"," INSECTICIDE","SPINETORAM",110007
"1633",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," INSECTICIDE","SPIROMESIFEN",24875
"1634",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," INSECTICIDE","SULFOXAFLOR",5210
"1635",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," INSECTICIDE","THIAMETHOXAM",60109
"1636",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," OTHER","ACIBENZOLAR-S-METHYL",61402
"1637",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," OTHER","CYTOKININS",116801
"1638",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," OTHER","ETHEPHON",99801
"1639",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," OTHER","INDOLEBUTYRIC ACID",46701
"1640",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," OTHER","METAM-POTASSIUM",39002
"1641",2021,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," OTHER","PSEUDOMONAS CHLORORAPHIS STRAIN AFS009",6800
"1642",2021,"FLORIDA","12"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","(D)"," FUNGICIDE","AZOXYSTROBIN",128810
"1643",2021,"FLORIDA","12"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","(D)"," FUNGICIDE","BACILLUS SUBTILIS",6479
"1644",2021,"FLORIDA","12"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","(D)"," FUNGICIDE","BORAX DECAHYDRATE",11102
"1645",2021,"FLORIDA","12"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","(D)"," FUNGICIDE","BOSCALID",128008
"1646",2021,"FLORIDA","12"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","61"," FUNGICIDE","CAPTAN",81301
"1647",2021,"FLORIDA","12"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","(D)"," FUNGICIDE","CYFLUFENAMID",555550
"1648",2021,"FLORIDA","12"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","65"," FUNGICIDE","CYPRODINIL",288202
"1649",2021,"FLORIDA","12"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","(D)"," FUNGICIDE","DIFENOCONAZOLE",128847
"1650",2021,"FLORIDA","12"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","(D)"," FUNGICIDE","FENHEXAMID",90209
"1651",2021,"FLORIDA","12"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","66"," FUNGICIDE","FLUDIOXONIL",71503
"1652",2021,"FLORIDA","12"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","(D)"," FUNGICIDE","FLUOPYRAM",80302
"1653",2021,"FLORIDA","12"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","(D)"," FUNGICIDE","FOSETYL-AL",123301
"1654",2021,"FLORIDA","12"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","(D)"," FUNGICIDE","MEFENOXAM",113502
"1655",2021,"FLORIDA","12"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","(D)"," FUNGICIDE","MONO-POTASSIUM SALT",76416
"1656",2021,"FLORIDA","12"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","(D)"," FUNGICIDE","PROPICONAZOLE",122101
"1657",2021,"FLORIDA","12"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","(D)"," FUNGICIDE","PYDIFLUMETOFEN",90110
"1658",2021,"FLORIDA","12"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","(D)"," FUNGICIDE","PYRACLOSTROBIN",99100
"1659",2021,"FLORIDA","12"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","(D)"," FUNGICIDE","PYRIMETHANIL",288201
"1660",2021,"FLORIDA","12"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","(D)"," FUNGICIDE","TETRACONAZOLE",120603
"1661",2021,"FLORIDA","12"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","(D)"," FUNGICIDE","THIOPHANATE-METHYL",102001
"1662",2021,"FLORIDA","12"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","61"," FUNGICIDE","THIRAM",79801
"1663",2021,"FLORIDA","12"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","66"," FUNGICIDE","CHEMICAL",NA
"1664",2021,"FLORIDA","12"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","(D)"," FUNGICIDE","TRIFLUMIZOLE",128879
"1665",2021,"FLORIDA","12"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","(D)"," HERBICIDE","CARFENTRAZONE-ETHYL",128712
"1666",2021,"FLORIDA","12"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","(D)"," HERBICIDE","CLETHODIM",121011
"1667",2021,"FLORIDA","12"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","(D)"," HERBICIDE","COPPER ETHANOLAMINE",24409
"1668",2021,"FLORIDA","12"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","(D)"," HERBICIDE","DIMETHENAMID",129051
"1669",2021,"FLORIDA","12"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","(D)"," HERBICIDE","FLUMIOXAZIN",129034
"1670",2021,"FLORIDA","12"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","(D)"," HERBICIDE","FLUROXYPYR 1-MHE",128968
"1671",2021,"FLORIDA","12"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","(D)"," HERBICIDE","GLYPHOSATE ISO. SALT",103601
"1672",2021,"FLORIDA","12"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","(D)"," HERBICIDE","HALOSULFURON-METHYL",128721
"1673",2021,"FLORIDA","12"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","(D)"," HERBICIDE","KANTOR",129108
"1674",2021,"FLORIDA","12"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","9"," HERBICIDE","CHEMICAL",NA
"1675",2021,"FLORIDA","12"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","7"," INSECTICIDE","ABAMECTIN",122804
"1676",2021,"FLORIDA","12"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","(D)"," INSECTICIDE","ACETAMIPRID",99050
